DEPRECATION_ID,DEPRECATION_DATE,CHANGE_ID,OBJECT_TABLE_NAME,OBJECT_CODE,REPLACED_BY,DEPRECATION_REASON
1400,2008-05-28 00:00,2008.041,Coordinate Reference System,26842,26866,Incorrect CS axis units.
1401,2008-05-28 00:00,2008.041,Coordinate Reference System,26843,26867,Incorrect CS axis units.
1402,2008-06-23 00:00,2008.041,Coordinate Reference System,26822,26852,Incorrect CS axis units.
1403,2008-06-23 00:00,2008.041,Coordinate Reference System,26833,26860,Incorrect CS axis units.
1404,2008-06-23 00:00,2008.041,Coordinate Reference System,26844,26868,Incorrect CS axis units.
1405,2008-06-23 00:00,2008.041,Coordinate Reference System,26823,26853,Incorrect CS axis units; erroneous projection parameter values.
1406,2008-06-23 00:00,2008.041,Coordinate Reference System,26824,26854,Incorrect CS axis units; erroneous projection parameter values.
1407,2008-06-23 00:00,2008.041,Coordinate Reference System,26834,26861,Incorrect CS axis units; erroneous projection parameter values.
1408,2008-06-23 00:00,2008.041,Coordinate Reference System,26835,26862,Incorrect CS axis units; erroneous projection parameter values.
1409,2008-06-23 00:00,2008.041,Coordinate Reference System,26845,26869,Incorrect CS axis units; erroneous projection parameter values.
1410,2008-06-23 00:00,2008.041,Coordinate Reference System,26846,26870,Incorrect CS axis units; erroneous projection parameter values.
1411,2008-06-12 00:00,2008.042,Coordinate_Operation,17725,17726,Incorrect unit associated with scale factor
1412,2008-06-09 00:00,2008.042,Coordinate Reference System,3774,3800,Projection record upon which this CRS is dependent deprecated due to error in scale factor unit.
1413,2008-06-09 00:00,2008.042,Coordinate Reference System,3778,3801,Projection record upon which this CRS is dependent deprecated due to error in scale factor unit.
1414,2008-06-09 00:00,2008.042,Coordinate Reference System,3782,3802,Projection record upon which this CRS is dependent deprecated due to error in scale factor unit.
1415,2008-06-24 00:00,2008.056,Coordinate_Operation,15780,1210,Erroneous source CRS.
1416,2008-07-17 00:00,2008.072,Coordinate_Operation,15961,1295,Incorrect grid file associated with transformation.
1417,2008-09-09 00:00,2008.076,Coordinate_Operation,19898,3831,Incorrect longitude of origin value.
1418,2008-09-09 00:00,2008.076,Coordinate Reference System,3349,3832,Error in value of associated projection longitude of origin.
1419,2008-09-19 00:00,2008.088,Coordinate_Operation,19855,19843,Incorrect projection method for defining parameters.
1420,2008-09-19 00:00,2008.088,Coordinate Reference System,3752,3994,Dependent proj associated with inappropriate conversion method.
1421,2008-09-24 00:00,2008.011,Coordinate Reference System,28403,3333,Change of base CRS.
1422,2008-09-24 00:00,2008.011,Coordinate Reference System,28402,3833,Change of base CRS.
1423,2008-09-24 00:00,2008.011,Coordinate Reference System,2492,,Base CRS considered not to extend to area.
1424,2008-09-24 00:00,2008.011,Coordinate Reference System,2493,,Base CRS considered not to extend to area.
1425,2008-09-24 00:00,2008.011,Coordinate Reference System,31700,3844,Base CRS does not exist but is an alias for S-42.
1426,2008-09-24 00:00,2008.011,Coordinate Reference System,4317,4179,System does not exist but is an alias for S-42.
1427,2008-09-24 00:00,2008.011,Datum,6317,6179,Datum does not exist but is an alias for S-42 in Romania.
1428,2008-09-24 00:00,2008.011,Coordinate_Operation,1287,15996,Change of source CRS
1429,2008-09-24 00:00,2008.011,Coordinate_Operation,1288,15997,Change of source CRS
1430,2008-09-24 00:00,2008.011,Coordinate_Operation,1289,15998,Change of source CRS
1431,2008-09-24 00:00,2008.011,Coordinate_Operation,1292,15999,Change of source CRS
1432,2008-09-24 00:00,2008.011,Coordinate_Operation,1293,15497,Change of source CRS
1433,2008-09-24 00:00,2008.011,Coordinate_Operation,1097,15497,Tfm name changed. Source CRS does not exist but is an alias for S-42.
1434,2008-09-24 00:00,2008.011,Coordinate_Operation,1996,15496,Tfm name changed. Source CRS does not exist but is an alias for S-42.
1435,2009-02-10 00:00,2009.007,Coordinate_Operation Parameter,8828,8801,Sphere is considered to be a degenerate ellipsoid so does not need special parameters.
1436,2008-10-17 00:00,2008.087,Coordinate_Operation,10008,15490,Incorrect target CRS.
1437,2008-10-17 00:00,2008.087,Coordinate_Operation,10007,15489,Incorrect target CRS.
1438,2008-10-17 00:00,2008.087,Coordinate_Operation,10006,15488,Incorrect target CRS.
1439,2008-10-17 00:00,2008.087,Coordinate_Operation,10009,15491,Incorrect target CRS.
1440,2008-10-17 00:00,2008.087,Coordinate_Operation,10010,15492,Incorrect target CRS.
1441,2009-02-10 00:00,2009.007,Coordinate_Operation Parameter,8829,8802,Sphere is considered to be a degenerate ellipsoid so does not need special parameters.
1442,2009-06-02 00:00,2009.015,Coordinate_Operation,15984,3919,Change of source CRS geodetic datum.
1443,2009-06-02 00:00,2009.015,Coordinate_Operation,15985,3921,Change of source CRS geodetic datum.
1444,2009-06-02 00:00,2009.015,Coordinate_Operation,15986,3922,Change of source CRS geodetic datum.
1445,2009-06-02 00:00,2009.015,Coordinate_Operation,15987,3923,Change of source CRS geodetic datum.
1446,2009-06-02 00:00,2009.015,Coordinate_Operation,15988,3924,Change source CRS geodetic datum.
1447,2009-06-02 00:00,2009.015,Coordinate_Operation,15989,3925,Change of source CRS geodetic datum.
1448,2009-06-02 00:00,2009.015,Coordinate_Operation,15990,3926,Change of source CRS geodetic datum.
1449,2009-06-02 00:00,2009.015,Coordinate_Operation,15991,3927,Change of source CRS geodetic datum.
1450,2009-06-02 00:00,2009.015,Coordinate_Operation,15992,3928,Change of source CRS geodetic datum.
1451,2009-06-02 00:00,2009.015,Coordinate_Operation,1452,3929,Change of source CRS geodetic datum.
1452,2009-06-02 00:00,2009.015,Coordinate_Operation,1453,3930,Change of source CRS geodetic datum.
1453,2009-06-02 00:00,2009.015,Coordinate_Operation,1785,3914,Change of source CRS geodetic datum.
1454,2009-06-02 00:00,2009.015,Coordinate_Operation,15981,3916,Change of source CRS geodetic datum.
1455,2009-06-02 00:00,2009.015,Coordinate_Operation,1786,3915,Change of source CRS geodetic datum.
1456,2009-06-02 00:00,2009.015,Coordinate_Operation,15982,3917,Change of source CRS geodetic datum.
1457,2009-06-02 00:00,2009.015,Coordinate Reference System,31275,3907,Change of base CRS geodetic datum.
1458,2009-06-02 00:00,2009.015,Coordinate Reference System,31276,3908,Change of base CRS geodetic datum.
1459,2009-06-02 00:00,2009.015,Coordinate Reference System,31277,3909,Change of base CRS geodetic datum.
1460,2009-06-02 00:00,2009.015,Coordinate Reference System,31279,3910,Change of base CRS geodetic datum.
1461,2009-06-02 00:00,2009.015,Coordinate Reference System,3787,3912,Change of base CRS geodetic datum.
1462,2009-06-02 00:00,2009.015,Coordinate Reference System,2170,3911,Change of base CRS geodetic datum.
1463,2009-06-02 00:00,2009.015,Coordinate_Operation,15983,3918,Change of source CRS geodetic datum.
1464,2009-06-02 00:00,2009.015,Coordinate_Operation,1465,3931,Change of source CRS geodetic datum.
1465,2009-06-02 00:00,2009.015,Coordinate_Operation,1535,3932,Change of source CRS geodetic datum.
1466,2009-06-02 00:00,2009.015,Coordinate_Operation,1636,3933,Change of source CRS geodetic datum.
1467,2009-06-02 00:00,2009.015,Coordinate_Operation,1637,3934,Change of source CRS geodetic datum.
1468,2009-06-02 00:00,2009.015,Coordinate_Operation,2181,3935,Change of source CRS geodetic datum.
1469,2009-06-02 00:00,2009.015,Coordinate_Operation,2182,3936,Change of source CRS geodetic datum.
1470,2009-06-02 00:00,2009.015,Coordinate_Operation,2183,3937,Change of source CRS geodetic datum.
1471,2009-06-02 00:00,2009.015,Coordinate_Operation,2184,3938,Change of source CRS geodetic datum.
1472,2009-06-02 00:00,2009.015,Coordinate_Operation,2185,3939,Change of source CRS geodetic datum.
1473,2009-06-02 00:00,2009.015,Coordinate_Operation,2186,3940,Change of source CRS geodetic datum.
1474,2009-06-02 00:00,2009.015,Coordinate_Operation,2187,3941,Change of source CRS geodetic datum.
1475,2009-06-02 00:00,2009.015,Coordinate_Operation,2293,3951,Change of source CRS geodetic datum.
1476,2009-06-02 00:00,2009.015,Coordinate_Operation,2974,3952,Change of source CRS geodetic datum.
1477,2009-06-02 00:00,2009.015,Coordinate_Operation,3792,3953,Change of source CRS geodetic datum.
1478,2009-06-02 00:00,2009.015,Coordinate_Operation,3803,3954,Change of source CRS geodetic datum.
1479,2009-06-02 00:00,2009.015,Coordinate_Operation,3804,3955,Change of source CRS geodetic datum.
1480,2009-06-02 00:00,2009.015,Coordinate_Operation,3805,3956,Change of source CRS geodetic datum.
1481,2009-06-02 00:00,2009.015,Coordinate_Operation,3806,3957,Change of source CRS geodetic datum.
1482,2009-06-02 00:00,2009.015,Coordinate_Operation,3807,3958,Change of source CRS geodetic datum.
1483,2009-06-02 00:00,2009.015,Coordinate_Operation,3808,3959,Change of source CRS geodetic datum.
1484,2009-06-02 00:00,2009.015,Coordinate_Operation,3809,3960,Change of source CRS geodetic datum.
1485,2009-06-02 00:00,2009.015,Coordinate_Operation,3810,3961,Change of source CRS geodetic datum.
1486,2009-06-02 00:00,2009.015,Coordinate_Operation,1306,3962,Change of source CRS geodetic datum.
1487,2009-06-02 00:00,2009.015,Coordinate_Operation,1620,3963,Change of source CRS geodetic datum.
1488,2009-06-02 00:00,2009.015,Coordinate_Operation,1621,3964,Change of source CRS geodetic datum.
1489,2009-06-02 00:00,2009.015,Coordinate_Operation,1794,3965,Change of source CRS geodetic datum.
1490,2009-06-02 00:00,2009.015,Coordinate_Operation,1757,3895,Correction to area of applicability necessitated changing version. Deprecation rules (see GN7-1) require deprecation and replacement.
1491,2009-06-02 00:00,2009.015,Coordinate_Operation,8263,3966,Change of intermediate CRS geodetic datum.
1492,2009-06-02 00:00,2009.011,Coordinate_Operation,17401,3980,Incorrect FE and FN values.
1493,2009-06-02 00:00,2009.011,Coordinate_Operation,17402,3984,Incorrect projection definition.
1494,2009-06-02 00:00,2009.011,Coordinate_Operation,17402,3983,Incorrect projection definition.
1495,2009-06-02 00:00,2009.011,Coordinate_Operation,17402,3982,Incorrect projection definition.
1496,2009-06-02 00:00,2009.011,Coordinate_Operation,17402,3981,Incorrect projection definition.
1497,2009-06-02 00:00,2009.011,Coordinate Reference System,3314,3985,Incorrect projection FE and FN values and CS axes abbreviations.
1498,2009-06-02 00:00,2009.011,Coordinate Reference System,3315,3989,Incorrect projection and CS definitions.
1499,2009-06-02 00:00,2009.011,Coordinate Reference System,3315,3988,Incorrect projection and CS definitions.
1500,2009-06-02 00:00,2009.011,Coordinate Reference System,3315,3987,Incorrect projection and CS definitions.
1501,2009-06-02 00:00,2009.011,Coordinate Reference System,3315,3986,Incorrect projection and CS definitions.
1502,2009-06-02 00:00,2009.013,Coordinate_Operation,1960,3905,Scale factor in error by factor of 10.
1503,2009-06-02 00:00,2009.013,Coordinate_Operation,1999,3904,Scale factor in error by factor of 10.
1504,2009-06-02 00:00,2009.015,Coordinate_Operation,8645,3896,Step 1 of tfm deprecated and replaced.
1505,2009-06-07 00:00,2009.023,Coordinate_Operation,19846,4085,Method upon which this conversion was dependent was deprecated and replaced to correct associated parameters.
1506,2009-06-07 00:00,2009.023,Coordinate_Operation,19968,4086,Method upon which this conversion was dependent was deprecated and replaced to correct associated parameters.
1507,2009-06-07 00:00,2009.023,Coordinate Reference System,32663,4087,Projection and method upon which this CRSs conversion was dependent was deprecated and replaced to correct associated parameters.
1508,2009-06-07 00:00,2009.023,Coordinate Reference System,3786,4088,Projection and method upon which this CRSs conversion was dependent was deprecated and replaced to correct associated parameters.
1509,2009-06-07 00:00,2009.023,Coordinate_Operation Method,9842,1028,Corrected first two parameters.
1510,2009-06-07 00:00,2009.023,Coordinate_Operation Method,9823,1029,Changed first parameter.
1511,2009-07-01 00:00,2009.045,Area,3284,,Duplicate record.
1512,2009-06-30 00:00,2009.047,Coordinate_Operation,3980,4416,Error in sign of latitude of origin.
1513,2009-06-30 00:00,2009.047,Coordinate Reference System,3985,4415,Error in latitude of origin parameter value in dependent projection.
1514,2009-07-03 00:00,2009.051,Coordinate Reference System,3842,4417,CRS associated with incorrect projection.
1515,2009-07-03 00:00,2009.051,Coordinate Reference System,3843,4434,CRS associated with incorrect projection.
1516,2009-07-29 00:00,2009.057,Area,1722,3652,Incorrect area of use description.
1517,2009-09-05 00:00,2009.064,Coordinate_Operation,8481,4435,Incorrect step 1 transformation.
1518,2009-09-05 00:00,2009.067,Coordinate_Operation,13702,4436,Error in value of SP2.
1519,2009-09-05 00:00,2009.067,Coordinate_Operation,13104,4454,Error in values of FE and FN.
1520,2009-09-05 00:00,2009.067,Coordinate Reference System,32029,4455,Error in dependent projection value of SP2.
1521,2009-07-22 00:00,2009.06,Area,1805,,Area became redundant for EPSG dataset purposes after CRSs referencing it were deprecated - see change request 2008.011.
1522,2009-07-22 00:00,2009.06,Area,1357,,Area became redundant for EPSG dataset purposes after datum and CRS referencing it were associated with a different area record - see change request 2008.011.
1523,2009-09-05 00:00,2009.067,Coordinate Reference System,32018,4456,Error in dependent projection values of FE and FN.
1524,2009-09-05 00:00,2009.067,Coordinate Reference System,3454,4457,Associated with incorrect projection.
1525,2009-09-05 00:00,2009.068,Coordinate_Operation,15930,4461,Error in associated target CRS.
1526,2009-11-24 00:00,2009.073,Datum,6640,1047,Associated with incorrect ellipsoid.
1527,2009-11-24 00:00,2009.073,Coordinate Reference System,4972,4556,Datum associated with incorrect ellipsoid.
1528,2010-03-05 00:00,2009.031,Area,3484,3374,Duplicate record.
1529,2010-03-05 00:00,2009.031,Area,3482,3372,Duplicate record.
1530,2010-03-05 00:00,2009.031,Area,3483,3373,Duplicate record.
1531,2010-03-05 00:00,2009.031,Area,3485,3375,Duplicate record.
1532,2010-03-05 00:00,2009.031,Area,3486,2133,Duplicate record.
1533,2010-03-05 00:00,2009.031,Area,3487,2134,Duplicate record.
1534,2010-03-05 00:00,2009.031,Area,3490,2135,Duplicate record.
1535,2010-03-05 00:00,2009.031,Area,3493,2136,Duplicate record.
1536,2009-11-24 00:00,2009.073,Coordinate Reference System,4973,4557,Datum associated with incorrect ellipsoid.
1537,2009-11-24 00:00,2009.073,Coordinate Reference System,4640,4558,Datum associated with incorrect ellipsoid.
1538,2009-11-24 00:00,2009.073,Coordinate Reference System,2989,4559,Datum for base CRS associated with incorrect ellipsoid.
1539,2009-11-24 00:00,2009.073,Coordinate_Operation,1934,4560,Source CRS associated with incorrect ellipsoid.
1540,2009-11-24 00:00,2009.073,Coordinate_Operation,10004,4561,Error in ellipsoid for source CRS.
1541,2009-11-24 00:00,2009.073,Coordinate_Operation,10005,4562,Error in ellipsoid for source CRS.
1542,2009-11-24 00:00,2009.073,Coordinate_Operation,15488,4563,Error in ellipsoid for source CRS.
1543,2009-11-24 00:00,2009.073,Coordinate_Operation,15489,4565,Error in ellipsoid for source CRS.
1544,2009-11-24 00:00,2009.073,Coordinate_Operation,15490,4566,Error in ellipsoid for source CRS.
1545,2009-11-24 00:00,2009.073,Coordinate_Operation,15491,4567,Error in ellipsoid for source CRS.
1546,2009-11-24 00:00,2009.073,Coordinate_Operation,15492,4564,Error in ellipsoid for source CRS.
1547,2009-11-24 00:00,2009.083,Coordinate_Operation,1943,4590,Changed method to specifically operate to/from geocentric coordinates.
1548,2009-11-24 00:00,2009.096,Coordinate_Operation,5433,4651,Derivation of parameter values used incorrect sign for inclinations (should have been + not -). Replacement utilises improved determination.  
1549,2009-11-24 00:00,2009.095,Coordinate_Operation,1624,4827,Method incorrectly documented as 7-parameter position vector when actually 10-parameter Molodensky-Badekas.
1550,2009-11-24 00:00,2009.095,Coordinate_Operation,1625,4828,Result of applying transformation 1624 from which this is copied is inconsistent with others between these two systems. Errors exceed 100m. Parameter values are probably part of a 10-parameter transformation and mistakenly assigned to 7-parameter method.
1551,2009-11-24 00:00,2009.095,Coordinate_Operation,1624,4829,Method incorrectly documented as 7-parameter position vector when actually 10-parameter Molodensky-Badekas.
1552,2010-02-13 00:00,2009.104,Coordinate_Operation,4070,4834,Incorrect target CRS referenced.
1553,2010-02-18 00:00,2010.012,Coordinate_Operation,15768,4835,Associated with incorrect target CRS.
1554,2010-02-13 00:00,2010.015,Coordinate_Operation,4828,4836,Error in value of dZ.
1555,2010-03-30 00:00,2010.019,Area,2394,,No entities should use this area - see area code 1264.
1556,2010-03-30 00:00,2010.027,Coordinate_Operation,4464,,Test record only.
1557,2009-11-24 00:00,2009.083,Coordinate_Operation,15698,4599,Changed method to specifically operate to/from geocentric coordinates.
1558,2010-03-30 00:00,2009.106,Area,2314,1291,Area unnecessary; effectively duplicated by 1291.
1559,2009-11-24 00:00,2009.083,Coordinate_Operation,1941,4592,Changed method to specifically operate to/from geocentric coordinates.
1560,2009-11-24 00:00,2009.083,Coordinate_Operation,1940,4593,Changed method to specifically operate to/from geocentric coordinates.
1561,2009-11-24 00:00,2009.083,Coordinate_Operation,1939,4594,Changed method to specifically operate to/from geocentric coordinates.
1562,2009-11-24 00:00,2009.083,Coordinate_Operation,1938,4595,Changed method to specifically operate to/from geocentric coordinates.
1563,2009-11-24 00:00,2009.083,Coordinate_Operation,1937,4596,Changed method to specifically operate to/from geocentric coordinates.
1564,2009-11-24 00:00,2009.083,Coordinate_Operation,1936,4597,Changed method to specifically operate to/from geocentric coordinates.
1565,2009-11-24 00:00,2009.083,Coordinate_Operation,1935,4598,Changed method to specifically operate to/from geocentric coordinates.
1566,2009-11-24 00:00,2009.083,Coordinate_Operation,1942,4591,"(1) Error in sign of dS parameter value.
(2) Changed method to specifically operate to/from geocentric coordinates."
1567,2010-03-30 00:00,2009.034,Coordinate System,4492,1025,Changed axis names from 'First/second local axis' to 'Easting/Northing'.
1568,2010-03-30 00:00,2009.106,Area,3111,1297,Replacement more representative.
1569,2010-03-30 00:00,2010.004,Coordinate_Operation,1907,4840,"Issued in error by information source, withdrawn and replaced."
1570,2010-05-20 00:00,2010.055,Coordinate Reference System,4868,5118,Error in projection latitude of origin.
1571,2010-05-20 00:00,2010.055,Coordinate Reference System,4869,5119,Error in projection latitude of origin.
1572,2010-05-20 00:00,2010.055,Coordinate Reference System,4870,5120,Error in projection latitude of origin.
1573,2010-05-20 00:00,2010.055,Coordinate Reference System,4861,5111,Error in projection latitude of origin.
1574,2010-05-20 00:00,2010.055,Coordinate Reference System,4860,5110,Error in projection latitude of origin.
1575,2010-05-20 00:00,2010.055,Coordinate Reference System,4871,5121,Error in projection latitude of origin.
1576,2010-05-20 00:00,2010.055,Coordinate Reference System,4872,5122,Error in projection latitude of origin.
1577,2010-05-20 00:00,2010.055,Coordinate Reference System,4873,5123,Error in projection latitude of origin.
1578,2010-05-20 00:00,2010.055,Coordinate Reference System,4855,5105,Error in projection latitude of origin.
1579,2010-05-20 00:00,2010.055,Coordinate Reference System,4856,5106,Error in projection latitude of origin.
1580,2010-05-20 00:00,2010.055,Coordinate Reference System,4857,5107,Error in projection latitude of origin.
1581,2010-05-20 00:00,2010.055,Coordinate Reference System,4858,5108,Error in projection latitude of origin.
1582,2010-05-20 00:00,2010.055,Coordinate Reference System,4859,5109,Error in projection latitude of origin.
1583,2010-05-20 00:00,2010.055,Coordinate Reference System,4862,5112,Error in projection latitude of origin.
1584,2010-05-20 00:00,2010.055,Coordinate Reference System,4863,5113,Error in projection latitude of origin.
1585,2010-05-20 00:00,2010.055,Coordinate Reference System,4864,5114,Error in projection latitude of origin.
1586,2010-05-20 00:00,2010.055,Coordinate Reference System,4865,5115,Error in projection latitude of origin.
1587,2010-05-20 00:00,2010.055,Coordinate Reference System,4866,5116,Error in projection latitude of origin.
1588,2010-05-20 00:00,2010.055,Coordinate Reference System,4867,5117,Error in projection latitude of origin.
1589,2010-05-20 00:00,2010.055,Coordinate Reference System,4874,5124,Error in projection latitude of origin.
1590,2010-05-20 00:00,2010.055,Coordinate Reference System,4875,5125,Error in projection latitude of origin.
1591,2010-05-20 00:00,2010.055,Coordinate Reference System,4876,5126,Error in projection latitude of origin.
1592,2010-05-20 00:00,2010.055,Coordinate Reference System,4877,5127,Error in projection latitude of origin.
1593,2010-05-20 00:00,2010.055,Coordinate Reference System,4878,5128,Error in projection latitude of origin.
1594,2010-05-20 00:00,2010.055,Coordinate Reference System,4879,5129,Error in projection latitude of origin.
1595,2010-05-20 00:00,2010.055,Coordinate Reference System,4880,5130,Error in projection latitude of origin.
1596,2010-05-20 00:00,2010.055,Coordinate_Operation,4845,5135,Error in value of latitude of natural origin.
1597,2010-05-20 00:00,2010.055,Coordinate_Operation,4846,5136,Error in value of latitude of natural origin.
1598,2010-05-20 00:00,2010.055,Coordinate_Operation,4847,5137,Error in value of latitude of natural origin.
1599,2010-05-20 00:00,2010.055,Coordinate_Operation,4848,5138,Error in value of latitude of natural origin.
1600,2010-05-20 00:00,2010.055,Coordinate_Operation,4849,5139,Error in value of latitude of natural origin.
1601,2010-05-20 00:00,2010.055,Coordinate_Operation,4850,5140,Error in value of latitude of natural origin.
1602,2010-05-20 00:00,2010.055,Coordinate_Operation,4851,5141,Error in value of latitude of natural origin.
1603,2010-05-20 00:00,2010.055,Coordinate_Operation,4852,5142,Error in value of latitude of natural origin.
1604,2010-05-20 00:00,2010.055,Coordinate_Operation,4853,5143,Error in value of latitude of natural origin.
1605,2010-05-20 00:00,2010.055,Coordinate_Operation,4854,5144,Error in value of latitude of natural origin.
1606,2010-05-20 00:00,2010.055,Coordinate_Operation,4841,5145,Error in value of latitude of natural origin.
1607,2010-05-20 00:00,2010.055,Coordinate_Operation,4842,5146,Error in value of latitude of natural origin.
1608,2010-05-20 00:00,2010.055,Coordinate_Operation,4843,5147,Error in value of latitude of natural origin.
1609,2010-05-20 00:00,2010.055,Coordinate_Operation,4844,5148,Error in value of latitude of natural origin.
1610,2010-05-20 00:00,2010.055,Coordinate_Operation,4881,5149,Error in value of latitude of natural origin.
1611,2010-05-20 00:00,2010.055,Coordinate_Operation,5000,5150,Error in value of latitude of natural origin.
1612,2010-05-20 00:00,2010.055,Coordinate_Operation,5001,5151,Error in value of latitude of natural origin.
1613,2010-05-20 00:00,2010.055,Coordinate_Operation,5002,5152,Error in value of latitude of natural origin.
1614,2010-05-20 00:00,2010.055,Coordinate_Operation,5003,5153,Error in value of latitude of natural origin.
1615,2010-05-20 00:00,2010.055,Coordinate_Operation,5004,5154,Error in value of latitude of natural origin.
1616,2010-05-20 00:00,2010.055,Coordinate_Operation,5005,5155,Error in value of latitude of natural origin.
1617,2010-05-20 00:00,2010.055,Coordinate_Operation,5006,5156,Error in value of latitude of natural origin.
1618,2010-05-20 00:00,2010.055,Coordinate_Operation,5007,5157,Error in value of latitude of natural origin.
1619,2010-05-20 00:00,2010.055,Coordinate_Operation,5008,5158,Error in value of latitude of natural origin.
1620,2010-05-20 00:00,2010.055,Coordinate_Operation,5009,5159,Error in value of latitude of natural origin.
1621,2010-05-20 00:00,2010.055,Coordinate_Operation,5010,5160,Error in value of latitude of natural origin.
1622,2011-02-04 00:00,2010.104,Coordinate_Operation,10022,5334,Incorrect parameter file name and file format.
1623,2011-02-04 00:00,2010.104,Coordinate_Operation,10028,5335,Incorrect parameter file name and format.
1624,2011-01-25 00:00,2011.004,Area,3473,,Unused area.
1625,2011-01-25 00:00,2011.004,Area,3476,,Unused area.
1626,2011-01-25 00:00,2011.004,Area,1819,,Unused area.
1627,2011-01-25 00:00,2011.004,Area,2854,,Area record not associated with any geodetic record.
1628,2011-01-25 00:00,2011.004,Coordinate Reference System,22236,,Not in use.
1629,2011-01-25 00:00,2011.004,Area,1616,1617,Incorrect longitude extent.
1630,2011-01-25 00:00,2011.004,Area,1616,1615,Incorrect longitude extent.
1631,2011-01-25 00:00,2011.004,Area,1366,,Not used by any geodetic entity.
1632,2011-02-25 00:00,2011.012,Area,3396,,Area no longer used by any geodetic entity.
1633,2011-02-25 00:00,2011.015,Area,1173,3809,"Country ceased to exist in 2010, broken into constituent parts."
1634,2011-02-25 00:00,2011.015,Area,1173,3807,"Country ceased to exist in 2010, broken into constituent parts."
1635,2011-02-25 00:00,2011.015,Area,1173,3805,"Country ceased to exist in 2010, broken into constituent parts."
1636,2011-03-21 00:00,2010.097,Area,1817,,Area not related to any other entity.
1637,2011-07-27 00:00,2011.026,Coordinate Reference System,32061,5458,This projection should be be used only with Ocotepeque 1935 and not with NAD27.
1638,2011-07-27 00:00,2011.026,Coordinate Reference System,32062,5459,This projection should only be used with Ocotepeque 1935 and not with NAD 27.
1639,2011-03-21 00:00,2011.018,Coordinate_Operation,15963,5385,Incorrect target CRS.
1640,2011-03-28 00:00,2011.021,Area,1341,,Entity using thids area (tfm 1864) amended to be associated with area 1358 after which this area became redundant.
1641,2011-06-30 00:00,2011.051,Area,1421,,This area is not used for any geodetic entity.
1642,2011-06-30 00:00,2011.051,Area,1420,,This are does not exist as recognised Quebec does not extend this far to the east.
1643,2011-06-30 00:00,2011.051,Coordinate_Operation,17700,,Quebec does not extend to MTM zone 2.
1644,2011-06-30 00:00,2011.055,Area,3532,2988,Removed due to being a duplicate record.
1645,2011-06-30 00:00,2011.051,Coordinate Reference System,2944,,Quebec does not extend eastward to SCoPQ zone 2.
1646,2011-06-30 00:00,2011.051,Coordinate Reference System,2008,,Quebec does not extend eastward to SCoPQ zone 2.
1647,2011-06-30 00:00,2011.051,Coordinate Reference System,32180,,Quebec does not extend eastward to SCoPQ zone 2.
1648,2011-06-30 00:00,2011.055,Area,3533,2989,Removed due to being a duplicate record.
1649,2011-07-20 00:00,2011.062,Area,3168,,Orphaned after geodetic entities associated with different area.
1650,2011-07-20 00:00,2011.061,Area,2407,,Associated entity changed to use different area leaving this area orphaned.
1651,2011-07-20 00:00,2011.062,Area,3169,,Orphaned after geodetic entities associated with different area.
1652,2011-07-20 00:00,2011.062,Area,3170,,Orphaned after geodetic entities associated with different area.
1653,2011-10-08 00:00,2011.081,Coordinate Reference System,5466,5589,Associated with incorrect coordinate system (error in units).
1654,2011-08-17 00:00,2011.073,Coordinate Reference System,5458,5559,Associated with incorrect datum.
1655,2011-10-08 00:00,2011.089,Coordinate Reference System,26801,5623,Associated with incorrect ellipsoid and datum.
1656,2011-10-08 00:00,2011.089,Coordinate Reference System,26802,5624,Associated with incorrect ellipsoid and datum.
1657,2011-10-08 00:00,2011.089,Coordinate Reference System,26803,5625,Associated with incorrect ellsoid and datum.
1658,2011-10-09 00:00,2011.092,Coordinate_Operation,5594,5626,Associated with incorrect tfm method (incorrect geoid model file format).
1659,2012-01-05 00:00,2011.082,Area,2331,2332,Not used by any geodetic entities.
1660,2012-01-05 00:00,2011.082,Coordinate Reference System,2192,2154,Withdrawn and replaced before being put into use.
1661,2012-01-05 00:00,2011.082,Coordinate_Operation,18086,18085,Withdrawn and replaced before being put into use.
1662,2012-01-05 00:00,2011.082,Coordinate Reference System,25838,,Outside area of use of base geographic CRS.
1663,2012-01-05 00:00,2011.082,Area,2857,2122,Duplicate area.
1664,2012-01-05 00:00,2011.082,Coordinate Reference System,3038,,Outside area of use of base geographic CRS.
1665,2012-01-05 00:00,2011.082,Coordinate Reference System,3039,,Outside area of use of base geographic CRS.
1666,2012-01-05 00:00,2011.082,Coordinate Reference System,3050,,Outside area of use of base geographic CRS.
1667,2012-01-05 00:00,2011.082,Coordinate Reference System,3051,,Outside area of use of base geographic CRS.
1668,2012-01-05 00:00,2011.082,Area,2132,,Sole geodetic entity using this area was deprecated.
1669,2012-01-05 00:00,2011.082,Area,2856,,Sole geodetic entity using this area was deprecated.
1670,2012-01-05 00:00,2011.082,Area,2855,,Sole geodetic entity using this area was deprecated.
1671,2012-01-05 00:00,2011.082,Area,2867,,Sole geodetic entity using this area was deprecated.
1672,2012-01-05 00:00,2011.082,Area,2868,,Sole geodetic entity using this area was deprecated.
1673,2012-01-05 00:00,2011.082,Area,2858,2123,Duplicate area.
1674,2012-01-05 00:00,2011.082,Area,2859,2124,Duplicate area.
1675,2012-01-05 00:00,2011.082,Area,2863,2128,Duplicate area.
